Sat Mar 17 04:51:42 2018,"Cryptospacetip","Data Reveals the Reasons Behind Bitcoin’s Big Dip – Bitcoin News https://t.co/0E5h8JeIoH https://t.co/O8k8jvF4vg",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:43 2018,"i_abdulina","RT @SwapyNetwork: Prior to contribution, read all the documents available on Swapy website: https://t.co/u9eyshBLbI And don’t forget to joi…",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:44 2018,"CyberToolsBooks","‘A magnificent biography which finally provides recognition to one https://t.co/m68vAmXjVE #Cybersecurity #Bitcoin https://t.co/r6FcfNEfgv",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:45 2018,"cryptograbber","FTC shuts down the ‘Bitcoin Funding Team’ for promoting deceptive moneymaking scheme https://t.co/B63rgiEM0h",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:45 2018,"mdsakibuddin23","#thugcoin #airdrop #bounty #ethereum #blockchain #bitcoin  #cryptocurrency #crypto #altcoin #BTC #ETH #LTC #XVG… https://t.co/jLRRq5kCE1",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:46 2018,"DamithLakshitha","RT @BitschoolAI: Just Three days to go till the ICO starts get whitelisted now #bitschool https://t.co/IxnBgsDIp7",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:47 2018,"jaggijagjitsing","https://t.co/ykY36XZQau\n#XYO #geolocation #Crypto #Blockchain  #ether #ethereum #bitcoin #cryptocurrency  #ICO… https://t.co/zTatkCKA0X",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:48 2018,"JaCoin_Cry","Many think that they understand why #bitcoin is where it is, not true. $BTC is a mirror of whoever gets exposure to… https://t.co/XMr9U1L5Ab",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:49 2018,"stone22stone","Bitcoin, other cryptocurrencies plunge on wave of bad news ... #Bitcoin https://t.co/OjSUCAnbcU",ETH,599.36,BTC,8214.69
Sat Mar 17 04:51:50 2018,"cryptograbber","The Essential Guide To Bitcoin https://t.co/IRepV7wamn",ETH,599.36,BTC,8214.69
